trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@repeat,event:adaptation_action@shorten,event:adaptation_action@skip,event:resource,event:trace_id,event:@@case_index,event:@@index,event:start_weekday,event:duration,succession:concept:name@A#A,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@I#I,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
581,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,621,581,4617,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
582,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,622,582,4624,3,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
583,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,623,583,4632,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,624,584,4642,3,20.0,0,1,1,1,1,0,1,1,1,1,1,200.0,no-action
585,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,625,585,4650,4,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
586,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,626,586,4657,4,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
587,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,627,587,4665,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
588,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,628,588,4673,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1120.0,skip
589,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,629,589,4681,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
590,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,63,590,4689,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
591,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,630,591,4699,4,0.0,1,1,1,1,1,0,1,1,0,0,1,250.0,shorten
592,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,631,592,4707,4,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
593,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,632,593,4715,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
594,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,633,594,4723,4,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
595,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,634,595,4730,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
596,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,635,596,4737,0,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
597,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,636,597,4744,0,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
598,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,637,598,4751,0,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
599,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,638,599,4758,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
600,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,639,600,4766,4,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
601,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,64,601,4774,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
602,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,640,602,4782,4,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
603,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,641,603,4790,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1210.0,skip
604,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,642,604,4800,0,0.0,1,1,1,1,1,0,1,1,0,0,1,1160.0,skip
605,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,643,605,4808,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
606,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,644,606,4816,0,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
607,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,645,607,4824,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
608,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,646,608,4831,0,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
609,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,647,609,4839,0,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,648,610,4849,0,20.0,0,1,1,1,1,0,1,1,1,1,1,260.0,skip
611,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,649,611,4857,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
612,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,65,612,4865,4,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
613,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,650,613,4872,0,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
614,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,651,614,4879,1,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
615,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,652,615,4886,1,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
616,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,653,616,4893,1,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
617,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,654,617,4903,0,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
618,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,655,618,4911,0,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
619,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,656,619,4919,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
620,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,657,620,4927,1,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
621,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,658,621,4934,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1210.0,skip
622,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,659,622,4942,1,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
623,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,66,623,4952,4,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,660,624,4962,1,20.0,0,1,1,1,1,0,1,1,1,1,1,180.0,insert
625,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,661,625,4970,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
626,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,662,626,4977,1,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
627,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,663,627,4985,1,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
628,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,664,628,4993,1,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
629,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,665,629,5001,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
630,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,666,630,5011,1,0.0,1,1,1,1,1,0,1,1,0,0,1,240.0,repeat
631,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,667,631,5018,2,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
632,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,668,632,5025,2,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
633,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,669,633,5032,2,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
634,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,67,634,5040,4,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
635,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,670,635,5047,1,0.0,0,1,1,1,0,1,0,1,0,0,1,4050.0,skip
636,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,671,636,5055,1,0.0,0,1,1,1,1,0,1,1,0,0,1,4000.0,skip
637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,672,637,5065,1,20.0,0,1,1,1,1,0,1,1,1,1,1,4050.0,skip
638,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,673,638,5073,2,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
639,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,674,639,5080,2,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
640,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,675,640,5088,2,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
641,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,676,641,5096,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
642,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,677,642,5104,2,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
643,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,678,643,5114,2,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
644,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,679,644,5122,2,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
645,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,68,645,5130,4,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
646,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,680,646,5138,2,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
647,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,681,647,5146,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
648,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,682,648,5153,2,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
649,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,683,649,5160,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
650,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,684,650,5167,3,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
651,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,685,651,5174,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1210.0,skip
652,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,686,652,5181,2,0.0,0,1,1,1,0,1,0,1,0,0,1,1160.0,skip
653,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,687,653,5189,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
654,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,688,654,5197,2,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
655,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,689,655,5205,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
656,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,69,656,5213,4,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
657,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,690,657,5223,3,0.0,1,1,1,1,1,0,1,1,0,0,1,250.0,shorten
658,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,691,658,5231,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
659,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,692,659,5239,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
660,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,693,660,5247,3,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
661,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,694,661,5254,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
662,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,695,662,5262,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,696,663,5272,3,20.0,0,1,1,1,1,0,1,1,1,1,1,250.0,shorten
664,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,697,664,5280,3,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
665,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,698,665,5287,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
666,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,699,666,5294,4,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
667,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,7,667,5302,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
668,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,70,668,5309,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1160.0,skip
669,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,700,669,5316,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1210.0,skip
670,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,701,670,5323,4,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
671,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,702,671,5333,3,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
672,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,703,672,5341,3,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
673,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,704,673,5349,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
674,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,705,674,5357,4,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
675,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,706,675,5364,4,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
676,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,707,676,5372,4,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,708,677,5382,4,20.0,0,1,1,1,1,0,1,1,1,1,1,210.0,repeat
678,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,709,678,5390,4,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
679,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,71,679,5398,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
680,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,710,680,5405,4,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
681,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,711,681,5413,4,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
682,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,712,682,5421,4,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
683,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,713,683,5429,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
684,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,714,684,5439,4,0.0,1,1,1,1,1,0,1,1,0,0,1,1120.0,skip
685,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,715,685,5446,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
686,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,716,686,5453,0,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
687,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,717,687,5460,0,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
688,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,718,688,5467,4,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
689,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,719,689,5475,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,72,690,5485,4,20.0,0,1,1,1,1,0,1,1,1,1,1,240.0,repeat
691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,720,691,5495,4,20.0,0,1,1,1,1,0,1,1,1,1,1,210.0,repeat
692,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,721,692,5503,0,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
693,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,722,693,5510,0,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
694,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,723,694,5518,0,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
695,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,724,695,5526,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
696,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,725,696,5534,0,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
697,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,726,697,5544,0,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
698,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,727,698,5552,0,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
699,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,728,699,5560,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1210.0,skip
700,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,729,700,5568,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
701,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,73,701,5576,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
702,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,730,702,5583,0,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
703,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,731,703,5590,1,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
704,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,732,704,5597,1,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
705,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,733,705,5604,1,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
706,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,734,706,5611,0,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
707,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,735,707,5619,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
708,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,736,708,5627,0,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
709,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,737,709,5635,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
710,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,738,710,5645,1,0.0,1,1,1,1,1,0,1,1,0,0,1,260.0,skip
711,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,739,711,5653,1,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
712,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,74,712,5660,4,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
713,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,740,713,5668,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
714,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,741,714,5676,1,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
715,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,742,715,5683,1,0.0,0,1,1,1,0,1,0,1,0,0,1,4050.0,skip
716,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,743,716,5691,1,0.0,0,1,1,1,1,0,1,1,0,0,1,4040.0,skip
717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,744,717,5701,1,20.0,0,1,1,1,1,0,1,1,1,1,1,4090.0,skip
718,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,745,718,5709,1,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
719,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,746,719,5716,1,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
720,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,747,720,5723,2,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
721,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,748,721,5730,2,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
722,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,749,722,5737,2,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
723,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,75,723,5744,0,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
724,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,750,724,5754,1,0.0,1,1,1,1,1,0,1,1,0,0,1,200.0,no-action
725,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,751,725,5762,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
726,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,752,726,5770,1,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
