trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:adaptation_action@extend,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@repeat,event:adaptation_action@shorten,event:adaptation_action@skip,event:resource,event:trace_id,event:@@case_index,event:@@index,event:start_weekday,event:duration,succession:concept:name@A#A,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@I#I,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
549,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,593,549,4536,2,0.0,0,1,1,1,1,0,1,1,0,0,1,258.92409703333334,skip
550,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,594,550,4548,2,0.0,1,1,1,1,1,0,1,1,0,0,1,250.36931901666668,skip
551,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,595,551,4556,2,0.0,0,1,1,1,1,0,1,1,0,0,1,253.93252826666668,repeat
552,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,596,552,4564,2,0.0,0,1,1,1,1,0,1,1,0,0,1,170.16269013333334,insert
553,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,597,553,4572,2,0.0,0,1,1,1,1,0,1,1,0,0,1,257.54207123333333,repeat
554,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,598,554,4579,2,0.0,0,1,1,1,0,1,0,1,0,0,1,252.335879,skip
555,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,599,555,4587,2,0.0,0,1,1,1,1,0,1,1,0,0,1,4101.295711233333,skip
556,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,6,556,4599,0,0.0,1,1,1,1,1,0,1,1,0,0,1,4401.796678466667,skip
557,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,60,557,4606,4,0.0,0,1,1,1,0,1,0,1,0,0,1,4058.1552494,skip
558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,600,558,4616,2,20.0,0,1,1,1,1,0,1,1,1,1,1,263.10290025,repeat
559,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,601,559,4626,2,0.0,1,1,1,1,1,0,1,1,0,0,1,213.3825007,repeat
560,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,602,560,4633,2,0.0,0,1,1,1,0,1,0,1,0,0,1,207.14009756666667,insert
561,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,603,561,4640,3,0.0,0,1,1,1,0,1,0,1,0,0,1,251.75802751666666,skip
562,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,604,562,4647,3,0.0,0,1,1,1,0,1,0,1,0,0,1,257.85321718333336,skip
563,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,605,563,4654,3,0.0,0,1,1,1,0,1,0,1,0,0,1,243.32819146666668,repeat
564,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,606,564,4666,2,0.0,1,1,1,1,1,0,1,1,0,0,1,183.31650396666666,insert
565,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,607,565,4674,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.41541535,repeat
566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,608,566,4684,2,20.0,0,1,1,1,1,0,1,1,1,1,1,256.7544915166667,skip
567,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,609,567,4692,3,0.0,0,1,1,1,1,0,1,1,0,0,1,256.51121825,skip
568,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,61,568,4699,4,0.0,0,1,1,1,0,1,0,1,0,0,1,200.40230711666666,no-action
569,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,610,569,4706,3,0.0,0,1,1,1,0,1,0,1,0,0,1,256.5579656,repeat
570,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,611,570,4716,3,0.0,1,1,1,1,1,0,1,1,0,0,1,243.80694946666668,repeat
571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,612,571,4726,3,20.0,0,1,1,1,1,0,1,1,1,1,1,1160.62816715,skip
572,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,613,572,4734,3,0.0,0,1,1,1,1,0,1,1,0,0,1,1165.8275139833333,skip
573,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,614,573,4741,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1207.8355492333333,skip
574,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,615,574,4749,3,0.0,0,1,1,1,1,0,1,1,0,0,1,258.7388760333333,skip
575,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,616,575,4757,3,0.0,0,1,1,1,1,0,1,1,0,0,1,212.20458333333335,repeat
576,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,617,576,4765,3,0.0,0,1,1,1,1,0,1,1,0,0,1,176.07193205,insert
577,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,618,577,4777,3,0.0,1,1,1,1,1,0,1,1,0,0,1,208.59675978333334,repeat
578,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,619,578,4784,4,0.0,0,1,1,1,0,1,0,1,0,0,1,253.77656898333333,skip
579,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,62,579,4791,3,0.0,0,1,1,1,0,1,0,1,0,0,1,258.5451281,skip
580,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,620,580,4798,4,0.0,0,1,1,1,0,1,0,1,0,0,1,197.10345055,no-action
581,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,621,581,4805,4,0.0,0,1,1,1,0,1,0,1,0,0,1,206.97737396666668,repeat
582,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,622,582,4812,3,0.0,0,1,1,1,0,1,0,1,0,0,1,261.7342046,repeat
583,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,623,583,4822,3,0.0,1,1,1,1,1,0,1,1,0,0,1,242.58309033333333,repeat
584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,624,584,4832,3,20.0,0,1,1,1,1,0,1,1,1,1,1,196.17983361666666,no-action
585,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,625,585,4840,4,0.0,0,1,1,1,1,0,1,1,0,0,1,239.57687226666667,shorten
586,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,626,586,4847,4,0.0,0,1,1,1,0,1,0,1,0,0,1,262.35471835,skip
587,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,627,587,4855,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1067.5136938166668,skip
588,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,628,588,4863,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1134.6886479833333,skip
589,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,629,589,4871,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1248.2152586333334,skip
590,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,63,590,4878,3,0.0,0,1,1,1,0,1,0,1,0,0,1,265.15783045,skip
591,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,630,591,4890,4,0.0,1,1,1,1,1,0,1,1,0,0,1,253.0207807,skip
592,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,631,592,4900,4,0.0,1,1,1,1,1,0,1,1,0,0,1,210.19990971666667,extend
593,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,632,593,4908,4,0.0,0,1,1,1,1,0,1,1,0,0,1,208.72171296666667,repeat
594,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,633,594,4916,4,0.0,0,1,1,1,1,0,1,1,0,0,1,256.91975748333334,repeat
595,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,634,595,4923,4,0.0,0,1,1,1,0,1,0,1,0,0,1,214.82956333333334,repeat
596,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,635,596,4930,0,0.0,0,1,1,1,0,1,0,1,0,0,1,204.48315206666666,extend
597,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,636,597,4937,0,0.0,0,1,1,1,0,1,0,1,0,0,1,247.94162621666666,shorten
598,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,637,598,4944,0,0.0,0,1,1,1,0,1,0,1,0,0,1,262.2457162833333,skip
599,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,638,599,4951,4,0.0,0,1,1,1,0,1,0,1,0,0,1,212.08756143333332,repeat
600,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,639,600,4958,4,0.0,0,1,1,1,0,1,0,1,0,0,1,182.85317975,insert
601,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,64,601,4966,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.80434241666666,repeat
602,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,640,602,4974,4,0.0,0,1,1,1,1,0,1,1,0,0,1,253.21233741666666,skip
603,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,641,603,4984,0,0.0,1,1,1,1,1,0,1,1,0,0,1,1224.2914235166666,skip
604,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,642,604,4994,0,0.0,1,1,1,1,1,0,1,1,0,0,1,1090.6521677166666,skip
605,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,643,605,5002,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1138.6101843333333,skip
606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,644,606,5012,0,20.0,0,1,1,1,1,0,1,1,1,1,1,255.79208563333333,repeat
607,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,645,607,5020,0,0.0,0,1,1,1,1,0,1,1,0,0,1,217.91068203333333,repeat
608,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,646,608,5027,0,0.0,0,1,1,1,0,1,0,1,0,0,1,214.99682858333333,insert
609,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,647,609,5035,0,0.0,0,1,1,1,1,0,1,1,0,0,1,240.4481825,shorten
610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,648,610,5045,0,20.0,0,1,1,1,1,0,1,1,1,1,1,266.7899051,skip
611,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,649,611,5053,0,0.0,0,1,1,1,1,0,1,1,0,0,1,246.69443621666667,repeat
612,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,65,612,5063,4,0.0,1,1,1,1,1,0,1,1,0,0,1,174.4498732,insert
613,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,650,613,5070,0,0.0,0,1,1,1,0,1,0,1,0,0,1,218.64485508333334,repeat
614,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,651,614,5077,1,0.0,0,1,1,1,0,1,0,1,0,0,1,253.35058793333334,skip
615,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,652,615,5084,1,0.0,0,1,1,1,0,1,0,1,0,0,1,243.36011241666668,shorten
616,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,653,616,5091,1,0.0,0,1,1,1,0,1,0,1,0,0,1,204.34194506666665,extend
617,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,654,617,5101,0,0.0,1,1,1,1,1,0,1,1,0,0,1,207.358933,repeat
618,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,655,618,5111,0,0.0,1,1,1,1,1,0,1,1,0,0,1,266.33897135,repeat
619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,656,619,5121,0,20.0,0,1,1,1,1,0,1,1,1,1,1,1207.2163174166667,skip
620,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,657,620,5128,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1160.04459585,skip
621,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,658,621,5135,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1189.2969666833333,skip
622,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,659,622,5143,1,0.0,0,1,1,1,1,0,1,1,0,0,1,266.51390376666666,skip
623,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,66,623,5155,4,0.0,1,1,1,1,1,0,1,1,0,0,1,239.68391198333333,repeat
624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,660,624,5165,1,20.0,0,1,1,1,1,0,1,1,1,1,1,180.11130961666666,insert
625,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,661,625,5175,1,0.0,1,1,1,1,1,0,1,1,0,0,1,216.11395503333333,repeat
626,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,662,626,5182,1,0.0,0,1,1,1,0,1,0,1,0,0,1,253.55623863333332,skip
627,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,663,627,5189,1,0.0,0,1,1,1,0,1,0,1,0,0,1,247.31122001666665,shorten
628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,664,628,5199,1,20.0,0,1,1,1,1,0,1,1,1,1,1,199.1470909,no-action
629,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,665,629,5209,1,0.0,1,1,1,1,1,0,1,1,0,0,1,211.12743125,repeat
630,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,666,630,5221,1,0.0,1,1,1,1,1,0,1,1,0,0,1,247.09804008333333,repeat
631,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,667,631,5228,2,0.0,0,1,1,1,0,1,0,1,0,0,1,251.1077966,repeat
632,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,668,632,5235,2,0.0,0,1,1,1,0,1,0,1,0,0,1,204.97714743333333,no-action
633,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,669,633,5242,2,0.0,0,1,1,1,0,1,0,1,0,0,1,243.080788,shorten
634,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,67,634,5250,4,0.0,0,1,1,1,1,0,1,1,0,0,1,264.62956998333334,skip
635,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,670,635,5257,1,0.0,0,1,1,1,0,1,0,1,0,0,1,4486.986494033334,skip
636,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,671,636,5267,1,0.0,1,1,1,1,1,0,1,1,0,0,1,3788.8256423666667,skip
637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,672,637,5277,1,20.0,0,1,1,1,1,0,1,1,1,1,1,4037.8541413666667,skip
638,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,673,638,5285,2,0.0,0,1,1,1,1,0,1,1,0,0,1,264.1635764833333,skip
639,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,674,639,5292,2,0.0,0,1,1,1,0,1,0,1,0,0,1,252.23576036666665,skip
640,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,675,640,5299,2,0.0,0,1,1,1,0,1,0,1,0,0,1,199.73664013333334,extend
641,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,676,641,5307,2,0.0,0,1,1,1,1,0,1,1,0,0,1,237.78902861666666,repeat
642,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,677,642,5317,2,0.0,1,1,1,1,1,0,1,1,0,0,1,245.05655663333334,repeat
643,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,678,643,5327,2,0.0,1,1,1,1,1,0,1,1,0,0,1,212.04656821666666,repeat
644,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,679,644,5337,2,0.0,1,1,1,1,1,0,1,1,0,0,1,212.38252621666666,insert
645,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,68,645,5345,4,0.0,0,1,1,1,1,0,1,1,0,0,1,240.18932811666667,shorten
646,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,680,646,5353,2,0.0,0,1,1,1,1,0,1,1,0,0,1,255.71466635,skip
647,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,681,647,5360,2,0.0,0,1,1,1,0,1,0,1,0,0,1,210.91532388333334,repeat
648,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,682,648,5367,2,0.0,0,1,1,1,0,1,0,1,0,0,1,181.54930371666666,insert
649,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,683,649,5374,3,0.0,0,1,1,1,0,1,0,1,0,0,1,211.61656148333333,repeat
650,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,684,650,5381,3,0.0,0,1,1,1,0,1,0,1,0,0,1,253.23798733333334,skip
651,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,685,651,5388,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1304.3696173,skip
652,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,686,652,5395,2,0.0,0,1,1,1,0,1,0,1,0,0,1,1151.6747248666666,skip
653,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,687,653,5403,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1215.4503686166668,skip
654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,688,654,5413,2,20.0,0,1,1,1,1,0,1,1,1,1,1,238.64538951666665,repeat
655,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,689,655,5423,3,0.0,1,1,1,1,1,0,1,1,0,0,1,248.1483826,repeat
656,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,69,656,5431,4,0.0,0,1,1,1,1,0,1,1,0,0,1,213.28489341666668,insert
657,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,690,657,5441,3,0.0,1,1,1,1,1,0,1,1,0,0,1,261.04277148333335,skip
658,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,691,658,5451,3,0.0,1,1,1,1,1,0,1,1,0,0,1,253.63159426666667,skip
659,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,692,659,5459,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.34376665,repeat
660,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,693,660,5466,3,0.0,0,1,1,1,0,1,0,1,0,0,1,177.52414896666667,insert
661,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,694,661,5473,3,0.0,0,1,1,1,0,1,0,1,0,0,1,247.53123553333333,repeat
662,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,695,662,5483,3,0.0,1,1,1,1,1,0,1,1,0,0,1,256.7613353666667,skip
663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,696,663,5493,3,20.0,0,1,1,1,1,0,1,1,1,1,1,256.02711343333334,skip
664,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,697,664,5501,3,0.0,0,1,1,1,1,0,1,1,0,0,1,214.59503176666666,insert
665,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,698,665,5508,3,0.0,0,1,1,1,0,1,0,1,0,0,1,240.55613801666667,repeat
666,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,699,666,5515,4,0.0,0,1,1,1,0,1,0,1,0,0,1,262.84120913333334,repeat
667,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,7,667,5523,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1196.6465401,skip
668,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,70,668,5531,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1171.4916486833333,skip
669,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,700,669,5538,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1147.1795059333333,skip
670,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,701,670,5545,4,0.0,0,1,1,1,0,1,0,1,0,0,1,259.04802831666666,skip
671,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,702,671,5557,3,0.0,1,1,1,1,1,0,1,1,0,0,1,241.2653968,repeat
672,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,703,672,5565,3,0.0,0,1,1,1,1,0,1,1,0,0,1,176.15700143333333,insert
673,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,704,673,5573,3,0.0,0,1,1,1,1,0,1,1,0,0,1,213.6745971,repeat
674,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,705,674,5580,4,0.0,0,1,1,1,0,1,0,1,0,0,1,260.62224258333333,skip
675,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,706,675,5588,4,0.0,0,1,1,1,1,0,1,1,0,0,1,253.47162325,skip
676,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,707,676,5598,4,0.0,1,1,1,1,1,0,1,1,0,0,1,207.9337632,extend
677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,708,677,5608,4,20.0,0,1,1,1,1,0,1,1,1,1,1,249.00270998333335,repeat
678,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,709,678,5618,4,0.0,1,1,1,1,1,0,1,1,0,0,1,233.54066726666667,repeat
679,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,71,679,5626,4,0.0,0,1,1,1,1,0,1,1,0,0,1,243.88344425,repeat
680,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,710,680,5633,4,0.0,0,1,1,1,0,1,0,1,0,0,1,204.60481331666668,extend
681,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,711,681,5640,4,0.0,0,1,1,1,0,1,0,1,0,0,1,254.64684063333334,skip
682,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,712,682,5648,4,0.0,0,1,1,1,1,0,1,1,0,0,1,262.7071186833333,skip
683,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,713,683,5656,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1176.5385361666667,skip
684,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,714,684,5666,4,0.0,1,1,1,1,1,0,1,1,0,0,1,1180.9103133333333,skip
685,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,715,685,5673,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1168.04074565,skip
686,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,716,686,5680,0,0.0,0,1,1,1,0,1,0,1,0,0,1,264.45847246666665,skip
